,symbol,open_date,close_date,open_price,close_price,position_size,exit_reason,profit_loss,change_pct,trade_commission,cumulative_return
206,2610,2021-03-02,2021-05-06,14.6,18.75,663345,Low prediction,2752881.7500000005,28.424657534246588,68837.79819375,993403199.3056414
207,2610,2021-03-04,2021-05-06,14.2,18.75,675010,Low prediction,3071295.5000000005,32.042253521126774,69663.5632875,996404831.2423539
208,2618,2021-03-04,2021-05-06,15.2,17.0,630601,Low prediction,1135081.8000000005,11.842105263157897,61095.777885,997478817.2644689
209,2610,2021-03-12,2021-05-06,14.05,18.75,688393,Low prediction,3235447.0999999996,33.45195729537367,70897.59507000001,1000643366.7693989
210,2618,2021-03-12,2021-05-06,15.3,17.0,632153,Low prediction,1074660.0999999996,11.111111111111116,61336.2252075,1001656690.6441914
211,2610,2021-03-22,2021-05-06,15.1,18.75,616679,Low prediction,2250878.35,24.17218543046358,64434.476163750005,1003843134.5180277
212,2618,2021-03-22,2021-05-06,16.0,17.0,581992,Low prediction,581992.0,6.25,57049.7658,1004368076.7522277
213,2303,2021-03-29,2021-05-06,50.6,52.1,188900,Low prediction,283350.0,2.964426877470361,57170.11275,1004594256.6394776
214,8464,2021-02-25,2021-05-10,385.0,385.0,23826,Low prediction,0.0,0.0,53662.1085,1004540594.5309776
215,1504,2021-03-02,2021-05-11,30.35,35.0,319104,Low prediction,1483833.5999999996,15.321252059308076,63222.08112,1005961206.0498576
216,1504,2021-03-04,2021-05-11,30.65,35.0,312727,Low prediction,1360362.4500000004,14.19249592169658,62092.336758749996,1007259476.1630988
217,1504,2021-03-10,2021-05-11,30.7,35.0,309327,Low prediction,1330106.1000000003,14.006514657980462,61439.302057500005,1008528142.9610413
218,1504,2021-03-12,2021-05-11,30.8,35.0,314023,Low prediction,1318896.5999999999,13.636363636363624,62416.781595,1009784622.7794464
219,1504,2021-03-15,2021-05-11,30.55,35.0,376691,Low prediction,1676274.9499999997,14.566284779050731,74738.79044625,1011386158.9390001
220,2353,2021-01-05,2021-05-13,23.75,29.8,420454,Low prediction,2543746.7,25.473684210526315,69672.9067725,1013860232.7322277
221,2353,2021-03-02,2021-05-13,27.2,29.8,356060,Low prediction,925756.0000000005,9.558823529411775,60752.7375,1014725235.9947277
222,2353,2021-03-12,2021-05-13,27.6,29.8,350432,Low prediction,770950.3999999998,7.971014492753614,59992.20624,1015436194.1884878
223,2356,2021-03-12,2021-05-13,25.9,25.1,373433,Low prediction,-298746.3999999989,-3.0888030888030826,55258.748175,1015082189.0403128
224,2356,2021-03-22,2021-05-13,27.15,25.1,342977,Low prediction,-703102.849999999,-7.550644567219145,51362.94935625,1014327723.2409565
225,2353,2021-03-24,2021-05-13,31.1,29.8,351489,Low prediction,-456935.70000000024,-4.180064308681675,61926.21074250001,1013808861.330214
226,2353,2021-03-25,2021-05-13,31.2,29.8,322596,Low prediction,-451634.39999999956,-4.487179487179482,56881.739700000006,1013300345.190514
227,2885,2021-01-05,2021-05-14,20.45,24.15,488304,Low prediction,1806724.7999999996,18.09290953545233,66411.78552,1015040658.204994
228,1229,2021-02-25,2021-05-14,42.35,46.6,216600,Low prediction,920550.0,10.035419126328215,57735.54225,1015903472.6627439
229,1605,2021-03-10,2021-05-14,18.5,24.2,513316,Low prediction,2925901.1999999997,30.810810810810807,68500.73691,1018760873.1258339
230,1229,2021-03-12,2021-05-14,43.7,46.6,221325,Low prediction,641842.4999999997,6.636155606407312,59420.7826875,1019343294.8431463
231,1229,2021-03-15,2021-05-14,43.35,46.6,265464,Low prediction,862758.0,7.497116493656275,71138.71089,1020134914.1322563
232,1229,2021-03-18,2021-05-14,44.0,46.6,212745,Low prediction,553137.0000000003,5.909090909090908,57208.194225,1020630842.9380313
233,1229,2021-03-19,2021-05-14,43.7,46.6,269537,Low prediction,781657.2999999996,6.636155606407312,72364.61991750001,1021340135.6181138
234,1229,2021-03-22,2021-05-14,43.9,46.6,212114,Low prediction,572707.8000000006,6.150341685649208,57008.288925,1021855835.1291888
235,1605,2021-03-22,2021-05-14,18.2,24.2,511638,Low prediction,3069828.0,32.967032967032964,68058.08676,1024857605.0424287
236,1229,2021-03-24,2021-05-14,45.5,46.6,240247,Low prediction,264271.70000000036,2.417582417582431,65117.1474975,1025056759.5949312
237,1229,2021-03-25,2021-05-14,45.45,46.6,221452,Low prediction,254669.7999999997,2.53025302530252,60007.125255000006,1025251422.2696762
238,1102,2021-03-29,2021-05-14,46.65,48.5,204894,Low prediction,379053.9000000003,3.9657020364415985,57593.398342500004,1025572882.7713337
239,1229,2021-03-29,2021-05-14,45.8,46.6,208697,Low prediction,166957.60000000088,1.7467248908296984,56654.974590000005,1025683185.3967437
240,1102,2021-04-14,2021-05-14,47.4,48.5,205018,Low prediction,225519.80000000028,2.320675105485237,57847.366335000006,1025850857.8304087
241,1229,2021-04-16,2021-05-14,50.5,46.6,241690,Low prediction,-942590.9999999997,-7.722772277227719,67230.303075,1024841036.5273337
242,1605,2021-05-06,2021-05-14,29.5,24.2,401361,Low prediction,-2127213.3000000003,-17.96610169491526,59851.9557225,1022653971.2716112
243,2383,2021-05-06,2021-05-14,168.0,152.5,70477,Low prediction,-1092393.5,-9.226190476190476,64430.9543625,1021497146.8172487
244,1605,2021-05-11,2021-05-14,30.0,24.2,378549,Low prediction,-2195584.2,-19.333333333333336,56719.889415,1019244842.7278337
245,1102,2021-05-13,2021-05-14,46.8,48.5,217442,Low prediction,369651.4000000006,3.6324786324786418,61166.978205,1019553327.1496288
246,2301,2021-01-05,2021-05-17,51.4,60.7,194275,Low prediction,1806757.500000001,18.093385214007785,66411.4516875,1021293673.1979413
247,2301,2021-01-19,2021-05-17,53.3,60.7,169381,Low prediction,1253419.400000001,13.883677298311458,58360.22355000001,1022488732.3743913
248,2301,2021-01-20,2021-05-17,53.0,60.7,174857,Low prediction,1346398.9000000006,14.52830188679246,60172.22798250001,1023774959.0464088
249,2301,2021-01-21,2021-05-17,52.0,60.7,184965,Low prediction,1609195.5000000005,16.730769230769237,63387.0430875,1025320767.5033213
250,2301,2021-03-04,2021-05-17,59.0,60.7,162459,Low prediction,276180.30000000045,2.8813559322034,57294.821677500004,1025539652.9816438
251,2301,2021-03-10,2021-05-17,57.6,60.7,164867,Low prediction,511087.70000000024,5.381944444444442,57815.1473925,1025992925.5342513
252,2301,2021-03-12,2021-05-17,59.8,60.7,161737,Low prediction,145563.30000000092,1.5050167224080369,57224.5723125,1026081264.2619388
253,1301,2021-05-06,2021-05-17,108.0,93.3,109630,Low prediction,-1611561.0000000002,-13.611111111111118,62133.076575,1024407570.1853638
254,1301,2021-05-10,2021-05-17,105.5,93.3,86440,Low prediction,-1054568.0000000002,-11.563981042654026,48682.1436,1023304320.0417638
255,2002,2021-02-25,2021-05-18,25.25,34.0,363288,Low prediction,3178770.0,34.65346534653466,67728.23595,1026415361.8058138
256,2002,2021-03-02,2021-05-18,25.0,34.0,387393,Low prediction,3486537.0,36.00000000000001,72084.15247500001,1029829814.6533388
257,2002,2021-03-04,2021-05-18,25.1,34.0,381877,Low prediction,3398705.2999999993,35.458167330677284,71112.1802475,1033157407.7730913
258,2002,2021-03-10,2021-05-18,25.9,34.0,366654,Low prediction,2969897.4000000004,31.27413127413128,68695.37680499999,1036058609.7962863
259,2002,2021-03-12,2021-05-18,25.9,34.0,373433,Low prediction,3024807.3000000007,31.27413127413128,69965.4732975,1039013451.6229888
260,2002,2021-05-06,2021-05-18,40.2,34.0,294531,Low prediction,-1826092.200000001,-15.422885572139311,61184.397285,1037126175.0257038
261,2002,2021-05-11,2021-05-18,43.7,34.0,259874,Low prediction,-2520777.8000000007,-22.196796338672776,55281.046965,1034550116.1787388
262,2002,2021-05-14,2021-05-18,37.5,34.0,285041,Low prediction,-997643.5,-9.333333333333337,58116.2968875,1033494356.3818513
263,2002,2021-05-17,2021-05-18,32.5,34.0,319581,Low prediction,479371.5,4.615384615384621,62881.5565125,1033910846.3253388
264,2812,2021-01-05,2021-05-19,10.85,11.3,920353,Low prediction,414158.85000000097,4.147465437788034,60249.758703750005,1034264755.416635
265,2890,2021-01-05,2021-05-19,11.45,13.0,872125,Low prediction,1351793.7500000007,13.53711790393013,64398.80015625,1035552150.3664788
266,2890,2021-03-04,2021-05-19,11.85,13.0,808877,Low prediction,930208.5500000003,9.704641350210963,60189.548666250004,1036422169.3678125
267,2812,2021-03-12,2021-05-19,11.3,11.3,855924,Low prediction,0.0,0.0,56580.85602000001,1036365588.5117925
268,2812,2021-03-22,2021-05-19,11.3,11.3,824060,Low prediction,0.0,0.0,54474.486300000004,1036311114.0254925
269,1326,2021-05-06,2021-05-19,91.1,83.1,129967,Low prediction,-1039736.0,-8.781558726673989,64663.131345,1035206714.8941475
270,1326,2021-05-13,2021-05-19,82.9,83.1,122754,Low prediction,24550.799999998606,0.24125452352230514,59640.0309,1035171625.6632475
271,1326,2021-05-14,2021-05-19,82.1,83.1,130195,Low prediction,130195.0,1.218026796589533,63106.81845,1035238713.8447975
272,2885,2021-05-18,2021-05-19,23.35,24.4,468903,Low prediction,492348.1499999987,4.4967880085653,66229.61810625,1035664832.3766912
273,2890,2021-05-18,2021-05-19,12.65,13.0,865526,Low prediction,302934.0999999997,2.7667984189723382,65391.571207500005,1035902374.9054837
274,1303,2021-01-05,2021-05-20,71.5,80.3,139661,Low prediction,1229016.7999999996,12.307692307692308,63855.104114999995,1037067536.6013687
275,2382,2021-01-05,2021-05-20,81.3,89.4,122826,Low prediction,994890.600000001,9.96309963099633,62819.050635,1037999608.1507337
276,1303,2021-01-07,2021-05-20,71.0,80.3,130673,Low prediction,1215258.8999999997,13.09859154929578,59652.5511825,1039155214.4995512
277,1303,2021-01-11,2021-05-20,72.8,80.3,140467,Low prediction,1053502.5,10.30219780219781,64483.8345225,1040144233.1650287
278,1303,2021-01-13,2021-05-20,73.9,80.3,143482,Low prediction,918284.7999999988,8.660351826792944,66092.83107,1040996425.1339587
279,1303,2021-01-15,2021-05-20,74.0,80.3,135527,Low prediction,853820.0999999996,8.513513513513505,62447.7922425,1041787797.4417162
280,1303,2021-01-25,2021-05-20,69.4,80.3,130916,Low prediction,1426984.399999999,15.706051873198824,59464.992809999996,1043155316.8489062
281,1303,2021-02-26,2021-05-20,74.4,80.3,123294,Low prediction,727434.5999999989,7.930107526881702,56881.378665,1043825870.0702412
282,1402,2021-02-26,2021-05-20,29.0,30.2,316317,Low prediction,379580.3999999998,4.137931034482767,55342.82232000001,1044150107.6479212
283,1402,2021-03-02,2021-05-20,29.2,30.2,331672,Low prediction,331672.0,3.424657534246567,58123.85964000001,1044423655.7882812
284,1402,2021-03-04,2021-05-20,29.3,30.2,327136,Low prediction,294422.39999999956,3.0716723549488067,57375.5652,1044660702.6230812
285,1402,2021-03-12,2021-05-20,29.45,30.2,328418,Low prediction,246313.5,2.5466893039049143,57670.6113225,1044849345.5117587
286,1402,2021-03-22,2021-05-20,29.15,30.2,319444,Low prediction,335416.20000000024,3.6020583190394584,55958.203395,1045128803.5083637
287,1402,2021-03-29,2021-05-20,29.85,30.2,320212,Low prediction,112074.19999999931,1.1725293132328174,56412.148304999995,1045184465.5600587
288,1303,2021-05-06,2021-05-20,87.8,80.3,134852,Low prediction,-1011390.0,-8.542141230068335,64788.63201,1044108286.9280487
289,1303,2021-05-11,2021-05-20,89.0,80.3,127599,Low prediction,-1110111.3000000003,-9.775280898876403,61522.176847500006,1042936653.4512012
290,1303,2021-05-13,2021-05-20,80.1,80.3,127044,Low prediction,25408.80000000036,0.24968789013732895,59643.346679999995,1042902418.9045212
291,1402,2021-05-13,2021-05-20,30.5,30.2,333650,Low prediction,-100095.00000000023,-0.983606557377048,59088.580875,1042743235.3236462
292,1503,2021-05-13,2021-05-20,48.5,49.45,209832,Low prediction,199340.4000000006,1.9587628865979534,60416.66547000001,1042882159.0581762
293,1303,2021-05-14,2021-05-20,78.9,80.3,135475,Low prediction,189664.99999999884,1.7743979721165815,63369.78600000001,1043008454.2721761
294,8464,2021-05-14,2021-05-20,373.0,388.0,28657,Low prediction,429855.0,4.021447721179627,64433.115225,1043373876.1569512
295,2379,2021-05-19,2021-05-20,463.0,458.5,22863,Low prediction,-102883.5,-0.9719222462203025,61470.3191625,1043209522.3377887
296,2891,2021-01-05,2021-05-25,19.55,22.55,510784,Low prediction,1532352.0,15.345268542199486,65197.74672000001,1044676676.5910687
297,2891,2021-02-24,2021-05-25,20.95,22.55,473590,Low prediction,757744.0000000007,7.637231503579955,61395.023625,1045373025.5674437
298,2891,2021-02-25,2021-05-25,20.8,22.55,441010,Low prediction,771767.5,8.413461538461542,57077.1679875,1046087715.8994563
299,2324,2021-03-22,2021-05-25,23.85,23.4,390432,Low prediction,-175694.4000000011,-1.8867924528301994,53696.600999999995,1045858324.8984562
300,2357,2021-03-22,2021-05-25,382.0,392.0,24376,Low prediction,243760.0,2.617801047120416,55551.6852,1046046533.2132562
301,2324,2021-03-24,2021-05-25,24.0,23.4,455470,Low prediction,-273282.00000000064,-2.500000000000002,62738.71515,1045710512.4981062
302,2324,2021-03-25,2021-05-25,23.75,23.4,423789,Low prediction,-148326.1500000006,-1.473684210526327,58223.84097375,1045503962.5071325
303,2376,2021-05-06,2021-05-25,126.5,102.5,93598,Low prediction,-2246352.0,-18.972332015810277,59324.75235,1043198285.7547826
304,6415,2021-05-14,2021-05-25,2795.0,3675.0,3824,Low prediction,3365120.0,31.484794275491957,77415.924,1046485989.8307825
305,6415,2021-05-17,2021-05-25,2645.0,3675.0,3926,Low prediction,4043780.0,38.94139886578449,78641.706,1050451128.1247826
306,2324,2021-05-18,2021-05-25,22.1,23.4,495424,Low prediction,644051.1999999986,5.88235294117645,66900.8184,1051028278.5063826
307,2618,2021-05-18,2021-05-25,13.5,15.45,811029,Low prediction,1581506.5499999993,14.444444444444438,71049.18175875,1052538735.8746238
308,2892,2021-05-18,2021-05-25,21.2,21.45,516458,Low prediction,129114.5,1.1792452830188704,64622.452822499996,1052603227.9218013
309,2317,2021-05-21,2021-05-25,108.0,111.0,96657,Low prediction,289971.0,2.777777777777768,62351.014275,1052830847.9075264
310,2317,2021-05-24,2021-05-25,108.5,111.0,96212,Low prediction,240530.0,2.304147465437789,62132.50695,1053009245.4005764
311,5880,2021-05-18,2021-05-26,20.15,20.65,543370,Low prediction,271685.0,2.481389578163773,65253.3033,1053215677.0972763
312,3036,2021-05-21,2021-05-27,51.1,52.3,204286,Low prediction,245143.19999999914,2.3483365949119372,62152.99407,1053398667.3032063
313,3036,2021-05-24,2021-05-27,50.5,52.3,206714,Low prediction,372085.19999999943,3.5643564356435675,62714.96046,1053708037.5427463
314,1605,2021-05-20,2021-05-28,23.45,24.65,445162,Low prediction,534194.3999999997,5.117270788912576,63432.246285,1054178799.6964613
315,2327,2021-05-28,2021-06-01,487.0,510.0,21973,Low prediction,505379.0,4.722792607802884,64836.280425000004,1054619342.4160364
316,2327,2021-05-31,2021-06-01,501.0,510.0,21359,Low prediction,192231.0,1.7964071856287456,63450.647325,1054748122.7687113
317,2408,2021-06-01,2021-06-02,82.4,82.3,130123,Low prediction,-13012.300000001109,-0.12135922330097637,62666.9114925,1054672443.5572188
318,2303,2021-05-31,2021-06-03,52.9,52.8,202290,Low prediction,-20229.000000000287,-0.1890359168241984,62512.161524999996,1054589702.3956938
319,2409,2021-03-02,2021-06-07,19.65,25.1,492866,Low prediction,2686119.7000000016,27.735368956743024,68542.2585375,1057207279.8371563
320,2409,2021-03-04,2021-06-07,19.0,25.1,504481,Low prediction,3077334.1000000006,32.10526315789475,69690.26654250002,1060214923.6706138
321,2409,2021-03-12,2021-06-07,18.55,25.1,521398,Low prediction,3415156.9000000004,35.309973045822105,71692.8767475,1063558387.6938663
322,2409,2021-03-22,2021-06-07,19.3,25.1,482479,Low prediction,2798378.2,30.051813471502587,66857.11503,1066289908.7788363
323,2409,2021-05-06,2021-06-07,27.6,25.1,428992,Low prediction,-1072480.0,-9.05797101449275,64519.324320000014,1065152909.4545163
324,2409,2021-05-28,2021-06-07,23.2,25.1,461256,Low prediction,876386.400000001,8.189655172413811,66479.67414,1065962816.1803763
325,2409,2021-05-31,2021-06-07,24.25,25.1,441285,Low prediction,375092.25000000064,3.5051546391752675,64261.57651875001,1066273646.8538575
326,2885,2021-05-31,2021-06-07,25.65,25.75,417199,Low prediction,41719.90000000059,0.3898635477582957,62786.363505,1066252580.3903525
327,2409,2021-06-01,2021-06-07,26.3,25.1,407688,Low prediction,-489225.5999999997,-4.562737642585546,60560.01396000001,1065702794.7763925
328,2885,2021-06-01,2021-06-07,25.6,25.75,418836,Low prediction,62825.399999999405,0.5859375,63002.88175500001,1065702617.2946374
329,2409,2021-06-02,2021-06-07,26.05,25.1,411469,Low prediction,-390895.5499999997,-3.646833013435702,60975.07677375001,1065250746.6678637
330,2409,2021-06-03,2021-06-07,25.3,25.1,423459,Low prediction,-84691.7999999997,-0.7905138339920903,62299.28808,1065103755.5797837
331,2409,2021-06-04,2021-06-07,24.95,25.1,429401,Low prediction,64410.15000000092,0.6012024048096309,62959.311371250005,1065105206.4184124
332,2408,2021-06-07,2021-06-08,81.9,80.2,134380,Low prediction,-228446.00000000038,-2.0757020757020794,63372.60015000001,1064813387.8182625
333,2603,2021-05-06,2021-06-09,84.0,120.0,140954,Low prediction,5074344.0,42.85714285714286,91718.7678,1069796013.0504625
334,2603,2021-05-14,2021-06-09,78.5,120.0,136166,Low prediction,5650889.0,52.86624203821657,87536.01517500001,1075359366.0352874
335,2603,2021-05-17,2021-06-09,65.0,120.0,159790,Low prediction,8788450.0,84.61538461538463,99649.03875,1084048166.9965374
336,2603,2021-05-18,2021-06-09,67.8,120.0,161488,Low prediction,8429673.6,76.99115044247789,101352.29112000001,1092376488.3054175
337,2603,2021-05-19,2021-06-09,72.4,120.0,146213,Low prediction,6959738.799999999,65.74585635359114,92723.89821,1099243503.2072074
338,2382,2021-05-24,2021-06-10,88.3,85.1,118222,Low prediction,-378310.4000000003,-3.624009060022648,59394.14168999999,1098805798.6655173
339,2382,2021-05-28,2021-06-10,86.8,85.1,123285,Low prediction,-209584.50000000035,-1.9585253456221197,61674.2458875,1098534539.9196298
340,2382,2021-05-31,2021-06-10,88.1,85.1,121466,Low prediction,-364398.0,-3.4052213393870656,60989.29326,1098109152.6263697
341,2382,2021-06-01,2021-06-10,90.4,85.1,118608,Low prediction,-628622.4000000013,-5.862831858407091,59943.0006,1097420587.2257698
342,2382,2021-06-02,2021-06-10,89.9,85.1,119230,Low prediction,-572304.0000000014,-5.339265850945507,60172.400250000006,1096788110.8255198
343,6415,2021-06-09,2021-06-11,3275.0,3275.0,4045,Low prediction,0.0,0.0,77497.14375,1096710613.6817698
344,3661,2021-06-10,2021-06-11,533.0,543.0,22229,Low prediction,222290.0,1.8761726078799335,70294.76670000001,1096862608.9150698
345,3034,2021-05-31,2021-06-15,512.0,511.0,20900,Low prediction,-20900.0,-0.1953125,62507.1975,1096779201.7175698
346,3034,2021-06-01,2021-06-15,536.0,511.0,20004,Low prediction,-500100.0,-4.664179104477617,60511.5999,1096218590.1176698
347,3034,2021-06-02,2021-06-15,515.0,511.0,20813,Low prediction,-83252.0,-0.7766990291262155,62335.97565000001,1096073002.1420197
348,2883,2021-01-05,2021-06-18,9.23,12.4,1081888,Low prediction,3429584.96,34.34452871072588,73592.99695200002,1099428994.1050677
349,2883,2021-03-12,2021-06-18,9.86,12.4,980930,Low prediction,2491562.200000001,25.76064908722111,67606.18606499999,1101852950.1190028
350,2347,2021-03-22,2021-06-18,53.8,53.0,173082,Low prediction,-138465.5999999995,-1.4869888475836368,53861.387579999995,1101660623.1314228
